<Trace>
2526
D2 600:615-1120 [COR]
X	Y
935.4	7510.35059
935.6	22531.0625
935.8	0
936	0
936.2	7510.35059
936.4	15020.7041
936.6	15020.7041
936.8	7510.35059
937	7510.35059
937.2	7510.35059
937.4	22531.0625
937.6	15020.7041
937.8	0
938	7510.35059
938.2	22531.0625
938.4	7510.35059
938.6	22531.0625
938.8	30041.4238
939	22531.0625
939.2	0
939.4	0
939.6	7510.35059
939.8	0
940	7510.35059
940.2	7510.35059
940.4	180249.438
940.6	7510.35059
940.8	15020.7041
941	0
941.2	15020.7041
941.4	0
941.6	7510.35059
941.8	7510.35059
942	60082.91
942.2	45062.16
942.4	30041.4238
942.6	7510.35059
942.8	15020.7041
943	0
943.2	0
943.4	0
943.6	15020.7041
943.8	7510.35059
944	0
944.2	7510.35059
944.4	0
944.6	7510.35059
944.8	15020.7041
945	0
945.2	22531.0625
945.4	0
945.6	0
945.8	22531.0625
946	0
946.2	15020.7041
946.4	15020.7041
946.6	37551.79
946.8	0
947	0
947.2	0
947.4	22531.0625
947.6	15020.7041
947.8	37551.79
948	15020.7041
948.2	22531.0625
948.4	0
948.6	15020.7041
948.8	0
949	15020.7041
949.2	7510.35059
949.4	30041.4238
949.6	22531.0625
949.8	0
950	22531.0625
950.2	0
950.4	0
950.6	22531.0625
950.8	22531.0625
951	0
951.2	0
951.4	7510.35059
951.6	0
951.8	7510.35059
952	0
952.2	0
952.4	15020.7041
952.6	0
952.8	0
953	0
953.2	15020.7041
953.4	0
953.6	0
953.8	0
954	22531.0625
954.2	0
954.4	30041.4238
954.6	7510.35059
954.8	0
955	7510.35059
955.2	67593.29
955.4	0
955.6	7510.35059
955.8	67593.29
956	0
956.2	30041.4238
956.4	0
956.6	0
956.8	7510.35059
957	0
957.2	0
957.4	7510.35059
957.6	0
957.8	0
958	7510.35059
958.2	0
958.4	30041.4238
958.6	7510.35059
958.8	15020.7041
959	7510.35059
959.2	30041.4238
959.4	37551.79
959.6	105145.25
959.8	37551.79
960	0
960.2	0
960.4	0
960.6	7510.35059
960.8	22531.0625
961	7510.35059
961.2	0
961.4	0
961.6	15020.7041
961.8	45062.16
962	45062.16
962.2	7510.35059
962.4	37551.79
962.6	7510.35059
962.8	22531.0625
963	82614.06
963.2	0
963.4	22531.0625
963.6	0
963.8	7510.35059
964	0
964.2	7510.35059
964.4	22531.0625
964.6	22531.0625
964.8	0
965	0
965.2	22531.0625
965.4	0
965.6	30041.4238
965.8	7510.35059
966	30041.4238
966.2	7510.35059
966.4	7510.35059
966.6	0
966.8	7510.35059
967	22531.0625
967.2	15020.7041
967.4	15020.7041
967.6	52572.5352
967.8	22531.0625
968	15020.7041
968.2	22531.0625
968.4	7510.35059
968.6	75103.67
968.8	0
969	15020.7041
969.2	0
969.4	0
969.6	37551.79
969.8	7510.35059
970	0
970.2	45062.16
970.4	37551.79
970.6	7510.35059
970.8	0
971	7510.35059
971.2	15020.7041
971.4	0
971.6	7510.35059
971.8	0
972	37551.79
972.2	45062.16
972.4	7510.35059
972.6	7510.35059
972.8	7510.35059
973	7510.35059
973.2	0
973.4	0
973.6	22531.0625
973.8	15020.7041
974	22531.0625
974.2	7510.35059
974.4	0
974.6	0
974.8	15020.7041
975	22531.0625
975.2	0
975.4	60082.91
975.6	15020.7041
975.8	60082.91
976	0
976.2	15020.7041
976.4	7510.35059
976.6	22531.0625
976.8	7510.35059
977	7510.35059
977.2	0
977.4	7510.35059
977.6	0
977.8	30041.4238
978	37551.79
978.2	45062.16
978.4	7510.35059
978.6	0
978.8	15020.7041
979	0
979.2	0
979.4	67593.29
979.6	15020.7041
979.8	0
980	7510.35059
980.2	22531.0625
980.4	0
980.6	0
980.8	7510.35059
981	7510.35059
981.2	0
981.4	0
981.6	30041.4238
981.8	22531.0625
982	15020.7041
982.2	7510.35059
982.4	15020.7041
982.6	0
982.8	15020.7041
983	30041.4238
983.2	60082.91
983.4	30041.4238
983.6	0
983.8	15020.7041
984	82614.06
984.2	7510.35059
984.4	37551.79
984.6	7510.35059
984.8	0
985	0
985.2	15020.7041
985.4	0
985.6	7510.35059
985.8	0
986	7510.35059
986.2	0
986.4	7510.35059
986.6	15020.7041
986.8	22531.0625
987	0
987.2	7510.35059
987.4	15020.7041
987.6	0
987.8	15020.7041
988	37551.79
988.2	7510.35059
988.4	7510.35059
988.6	0
988.8	7510.35059
989	15020.7041
989.2	0
989.4	67593.29
989.6	15020.7041
989.8	7510.35059
990	0
990.2	22531.0625
990.4	22531.0625
990.6	0
990.8	0
991	0
991.2	15020.7041
991.4	37551.79
991.6	22531.0625
991.8	0
992	15020.7041
992.2	22531.0625
992.4	15020.7041
992.6	37551.79
992.8	67593.29
993	22531.0625
993.2	30041.4238
993.4	7510.35059
993.6	60082.91
993.8	30041.4238
994	7510.35059
994.2	7510.35059
994.4	0
994.6	0
994.8	15020.7041
995	0
995.2	37551.79
995.4	0
995.6	60082.91
995.8	0
996	15020.7041
996.2	30041.4238
996.4	22531.0625
996.6	0
996.8	45062.16
997	7510.35059
997.2	22531.0625
997.4	7510.35059
997.6	7510.35059
997.8	15020.7041
998	0
998.2	7510.35059
998.4	0
998.6	7510.35059
998.8	0
999	22531.0625
999.2	0
999.4	22531.0625
999.6	0
999.8	0
1000	15020.7041
1000.2	15020.7041
1000.4	7510.35059
1000.6	52572.5352
1000.8	0
1001	7510.35059
1001.2	30041.4238
1001.4	22531.0625
1001.6	0
1001.8	0
1002	0
1002.2	7510.35059
1002.4	7510.35059
1002.6	0
1002.8	7510.35059
1003	0
1003.2	22531.0625
1003.4	0
1003.6	7510.35059
1003.8	112655.648
1004	7510.35059
1004.2	22531.0625
1004.4	30041.4238
1004.6	45062.16
1004.8	37551.79
1005	22531.0625
1005.2	22531.0625
1005.4	22531.0625
1005.6	37551.79
1005.8	30041.4238
1006	45062.16
1006.2	30041.4238
1006.4	52572.5352
1006.6	60082.91
1006.8	90124.45
1007	15020.7041
1007.2	22531.0625
1007.4	22531.0625
1007.6	45062.16
1007.8	15020.7041
1008	37551.79
1008.2	22531.0625
1008.4	97634.84
1008.6	45062.16
1008.8	30041.4238
1009	105145.25
1009.2	15020.7041
1009.4	37551.79
1009.6	67593.29
1009.8	52572.5352
1010	37551.79
1010.2	37551.79
1010.4	7510.35059
1010.6	15020.7041
1010.8	7510.35059
1011	15020.7041
1011.2	67593.29
1011.4	60082.91
1011.6	52572.5352
1011.8	67593.29
1012	37551.79
1012.2	15020.7041
1012.4	15020.7041
1012.6	15020.7041
1012.8	82614.06
1013	0
1013.2	97634.84
1013.4	22531.0625
1013.6	75103.67
1013.8	22531.0625
1014	7510.35059
1014.2	7510.35059
1014.4	30041.4238
1014.6	52572.5352
1014.8	30041.4238
1015	45062.16
1015.2	7510.35059
1015.4	75103.67
1015.6	37551.79
1015.8	22531.0625
1016	7510.35059
1016.2	0
1016.4	15020.7041
1016.6	15020.7041
1016.8	0
1017	22531.0625
1017.2	0
1017.4	30041.4238
1017.6	0
1017.8	22531.0625
1018	30041.4238
1018.2	60082.91
1018.4	30041.4238
1018.6	37551.79
1018.8	105145.25
1019	7510.35059
1019.2	0
1019.4	52572.5352
1019.6	22531.0625
1019.8	22531.0625
1020	37551.79
1020.2	52572.5352
1020.4	7510.35059
1020.6	7510.35059
1020.8	15020.7041
1021	15020.7041
1021.2	22531.0625
1021.4	0
1021.6	22531.0625
1021.8	30041.4238
1022	22531.0625
1022.2	22531.0625
1022.4	30041.4238
1022.6	15020.7041
1022.8	15020.7041
1023	7510.35059
1023.2	45062.16
1023.4	30041.4238
1023.6	22531.0625
1023.8	45062.16
1024	30041.4238
1024.2	0
1024.4	0
1024.6	37551.79
1024.8	37551.79
1025	45062.16
1025.2	22531.0625
1025.4	15020.7041
1025.6	135186.875
1025.8	90124.45
1026	37551.79
1026.2	0
1026.4	30041.4238
1026.6	22531.0625
1026.8	15020.7041
1027	15020.7041
1027.2	67593.29
1027.4	45062.16
1027.6	7510.35059
1027.8	60082.91
1028	7510.35059
1028.2	15020.7041
1028.4	52572.5352
1028.6	22531.0625
1028.8	7510.35059
1029	52572.5352
1029.2	67593.29
1029.4	37551.79
1029.6	22531.0625
1029.8	22531.0625
1030	15020.7041
1030.2	22531.0625
1030.4	22531.0625
1030.6	22531.0625
1030.8	30041.4238
1031	60082.91
1031.2	30041.4238
1031.4	15020.7041
1031.6	30041.4238
1031.8	0
1032	60082.91
1032.2	37551.79
1032.4	45062.16
1032.6	127676.469
1032.8	15020.7041
1033	22531.0625
1033.2	82614.06
1033.4	30041.4238
1033.6	15020.7041
1033.8	37551.79
1034	45062.16
1034.2	60082.91
1034.4	67593.29
1034.6	22531.0625
1034.8	7510.35059
1035	60082.91
1035.2	30041.4238
1035.4	15020.7041
1035.6	22531.0625
1035.8	45062.16
1036	0
1036.2	82614.06
1036.4	7510.35059
1036.6	67593.29
1036.8	0
1037	45062.16
1037.2	0
1037.4	7510.35059
1037.6	22531.0625
1037.8	60082.91
1038	45062.16
1038.2	15020.7041
1038.4	45062.16
1038.6	7510.35059
1038.8	7510.35059
1039	7510.35059
1039.2	15020.7041
1039.4	45062.16
1039.6	30041.4238
1039.8	67593.29
1040	172739
1040.2	45062.16
1040.4	30041.4238
1040.6	15020.7041
1040.8	7510.35059
1041	15020.7041
1041.2	15020.7041
1041.4	22531.0625
1041.6	0
1041.8	22531.0625
1042	15020.7041
1042.2	0
1042.4	30041.4238
1042.6	7510.35059
1042.8	22531.0625
1043	15020.7041
1043.2	0
1043.4	22531.0625
1043.6	7510.35059
1043.8	30041.4238
1044	0
1044.2	52572.5352
1044.4	0
1044.6	37551.79
1044.8	45062.16
1045	37551.79
1045.2	0
1045.4	60082.91
1045.6	82614.06
1045.8	0
1046	75103.67
1046.2	15020.7041
1046.4	30041.4238
1046.6	37551.79
1046.8	15020.7041
1047	0
1047.2	7510.35059
1047.4	7510.35059
1047.6	30041.4238
1047.8	15020.7041
1048	15020.7041
1048.2	30041.4238
1048.4	22531.0625
1048.6	0
1048.8	7510.35059
1049	22531.0625
1049.2	0
1049.4	7510.35059
1049.6	15020.7041
1049.8	15020.7041
1050	7510.35059
1050.2	37551.79
1050.4	15020.7041
1050.6	45062.16
1050.8	52572.5352
1051	37551.79
1051.2	30041.4238
1051.4	7510.35059
1051.6	7510.35059
1051.8	30041.4238
1052	0
1052.2	15020.7041
1052.4	15020.7041
1052.6	7510.35059
1052.8	15020.7041
1053	7510.35059
1053.2	22531.0625
1053.4	15020.7041
1053.6	7510.35059
1053.8	15020.7041
1054	22531.0625
1054.2	0
1054.4	7510.35059
1054.6	15020.7041
1054.8	30041.4238
1055	142697.3
1055.2	22531.0625
1055.4	0
1055.6	7510.35059
1055.8	0
1056	52572.5352
1056.2	52572.5352
1056.4	247843.531
1056.6	165228.578
1056.8	90124.45
1057	30041.4238
1057.2	15020.7041
1057.4	0
1057.6	0
1057.8	37551.79
1058	15020.7041
1058.2	90124.45
1058.4	22531.0625
1058.6	22531.0625
1058.8	7510.35059
1059	15020.7041
1059.2	37551.79
1059.4	7510.35059
1059.6	22531.0625
1059.8	7510.35059
1060	15020.7041
1060.2	15020.7041
1060.4	0
1060.6	0
1060.8	30041.4238
1061	15020.7041
1061.2	7510.35059
1061.4	0
1061.6	0
1061.8	7510.35059
1062	7510.35059
1062.2	30041.4238
1062.4	7510.35059
1062.6	22531.0625
1062.8	7510.35059
1063	22531.0625
1063.2	7510.35059
1063.4	15020.7041
1063.6	45062.16
1063.8	22531.0625
1064	7510.35059
1064.2	22531.0625
1064.4	7510.35059
1064.6	15020.7041
1064.8	0
1065	0
1065.2	22531.0625
1065.4	22531.0625
1065.6	0
1065.8	7510.35059
1066	0
1066.2	7510.35059
1066.4	0
1066.6	15020.7041
1066.8	0
1067	15020.7041
1067.2	0
1067.4	0
1067.6	0
1067.8	0
1068	7510.35059
1068.2	22531.0625
1068.4	7510.35059
1068.6	7510.35059
1068.8	37551.79
1069	15020.7041
1069.2	0
1069.4	0
1069.6	15020.7041
1069.8	22531.0625
1070	15020.7041
1070.2	0
1070.4	7510.35059
1070.6	15020.7041
1070.8	52572.5352
1071	30041.4238
1071.2	7510.35059
1071.4	37551.79
1071.6	30041.4238
1071.8	7510.35059
1072	7510.35059
1072.2	7510.35059
1072.4	0
1072.6	0
1072.8	7510.35059
1073	52572.5352
1073.2	0
1073.4	37551.79
1073.6	7510.35059
1073.8	0
1074	15020.7041
1074.2	45062.16
1074.4	15020.7041
1074.6	22531.0625
1074.8	0
1075	22531.0625
1075.2	15020.7041
1075.4	22531.0625
1075.6	0
1075.8	45062.16
1076	0
1076.2	0
1076.4	0
1076.6	30041.4238
1076.8	7510.35059
1077	7510.35059
1077.2	7510.35059
1077.4	7510.35059
1077.6	60082.91
1077.8	75103.67
1078	45062.16
1078.2	30041.4238
1078.4	112655.648
1078.6	22531.0625
1078.8	0
1079	0
1079.2	0
1079.4	0
1079.6	0
1079.8	52572.5352
1080	30041.4238
1080.2	15020.7041
1080.4	37551.79
1080.6	45062.16
1080.8	60082.91
1081	97634.84
1081.2	0
1081.4	22531.0625
1081.6	0
1081.8	0
1082	7510.35059
1082.2	0
1082.4	7510.35059
1082.6	15020.7041
1082.8	22531.0625
1083	0
1083.2	37551.79
1083.4	30041.4238
1083.6	15020.7041
1083.8	52572.5352
1084	0
1084.2	7510.35059
1084.4	0
1084.6	0
1084.8	30041.4238
1085	0
1085.2	7510.35059
1085.4	0
1085.6	0
1085.8	15020.7041
1086	0
1086.2	30041.4238
1086.4	7510.35059
1086.6	0
1086.8	7510.35059
1087	15020.7041
1087.2	30041.4238
1087.4	0
1087.6	30041.4238
1087.8	15020.7041
1088	15020.7041
1088.2	45062.16
1088.4	0
1088.6	0
1088.8	0
1089	22531.0625
1089.2	0
1089.4	15020.7041
1089.6	45062.16
1089.8	0
1090	52572.5352
1090.2	7510.35059
1090.4	0
1090.6	45062.16
1090.8	15020.7041
1091	7510.35059
1091.2	0
1091.4	22531.0625
1091.6	67593.29
1091.8	30041.4238
1092	7510.35059
1092.2	0
1092.4	22531.0625
1092.6	37551.79
1092.8	0
1093	15020.7041
1093.2	0
1093.4	0
1093.6	52572.5352
1093.8	7510.35059
1094	22531.0625
1094.2	0
1094.4	0
1094.6	22531.0625
1094.8	0
1095	7510.35059
1095.2	0
1095.4	7510.35059
1095.6	37551.79
1095.8	7510.35059
1096	0
1096.2	0
1096.4	30041.4238
1096.6	7510.35059
1096.8	7510.35059
1097	7510.35059
1097.2	0
1097.4	15020.7041
1097.6	15020.7041
1097.8	0
1098	7510.35059
1098.2	0
1098.4	0
1098.6	15020.7041
1098.8	0
1099	0
1099.2	15020.7041
1099.4	67593.29
1099.6	7510.35059
1099.8	15020.7041
1100	30041.4238
1100.2	22531.0625
1100.4	22531.0625
1100.6	7510.35059
1100.8	0
1101	0
1101.2	15020.7041
1101.4	15020.7041
1101.6	0
1101.8	0
1102	0
1102.2	15020.7041
1102.4	22531.0625
1102.6	37551.79
1102.8	0
1103	37551.79
1103.2	7510.35059
1103.4	15020.7041
1103.6	7510.35059
1103.8	37551.79
1104	15020.7041
1104.2	7510.35059
1104.4	7510.35059
1104.6	15020.7041
1104.8	0
1105	0
1105.2	22531.0625
1105.4	0
1105.6	30041.4238
1105.8	37551.79
1106	0
1106.2	7510.35059
1106.4	22531.0625
1106.6	15020.7041
1106.8	0
1107	22531.0625
1107.2	7510.35059
1107.4	82614.06
1107.6	0
1107.8	15020.7041
1108	0
1108.2	7510.35059
1108.4	0
1108.6	7510.35059
1108.8	7510.35059
1109	22531.0625
1109.2	0
1109.4	15020.7041
1109.6	22531.0625
1109.8	7510.35059
1110	0
1110.2	22531.0625
1110.4	30041.4238
1110.6	30041.4238
1110.8	52572.5352
1111	7510.35059
1111.2	22531.0625
1111.4	15020.7041
1111.6	0
1111.8	0
1112	0
1112.2	15020.7041
1112.4	15020.7041
1112.6	7510.35059
1112.8	0
1113	0
1113.2	7510.35059
1113.4	0
1113.6	0
1113.8	7510.35059
1114	22531.0625
1114.2	15020.7041
1114.4	7510.35059
1114.6	7510.35059
1114.8	22531.0625
1115	22531.0625
1115.2	0
1115.4	15020.7041
1115.6	22531.0625
1115.8	15020.7041
1116	30041.4238
1116.2	22531.0625
1116.4	0
1116.6	0
1116.8	15020.7041
1117	15020.7041
1117.2	0
1117.4	0
1117.6	22531.0625
1117.8	15020.7041
1118	0
1118.2	30041.4238
1118.4	0
1118.6	67593.29
1118.8	52572.5352
1119	0
1119.2	7510.35059
1119.4	0
1119.6	0
1119.8	0
1120	7510.35059
</Trace>
